MaxOnes 100 12 0.01 0.50
5492 100.000000 86.658154 98.67% Identical
5493 100.000000 90.666841 98.67% Identical
5494 100.000000 85.338624 98.67% Identical
5495 100.000000 96.004137 98.67% Identical
5496 100.000000 94.662661 98.67% Identical
5497 100.000000 93.323383 98.67% Identical
5498 100.000000 82.683617 98.67% Identical
5499 100.000000 88.007760 98.67% Identical
5500 100.000000 99.993300 98.67% Identical
5501 100.000000 88.015250 98.67% Identical
5502 100.000000 93.327864 98.67% Identical
5503 100.000000 93.335912 98.67% Identical
5504 100.000000 95.991365 98.67% Identical
5505 100.000000 89.340979 98.67% Identical
5506 100.000000 92.000998 98.67% Identical
5507 100.000000 89.331705 98.67% Identical
5508 100.000000 87.995397 98.67% Identical
5509 100.000000 93.316429 98.67% Identical
5510 100.000000 93.321808 98.67% Identical
5511 100.000000 97.333042 98.67% Identical
5512 100.000000 93.314972 98.67% Identical
5513 100.000000 89.342503 98.67% Identical
5514 100.000000 93.333304 98.67% Identical
5515 100.000000 97.335882 98.67% Identical
5516 100.000000 97.326963 98.67% Identical
5517 100.000000 90.668117 98.67% Identical
5518 100.000000 94.666258 98.67% Identical
5519 100.000000 87.984670 98.67% Identical
5520 100.000000 90.679381 98.67% Identical
5521 100.000000 90.658055 98.67% Identical
5522 100.000000 90.689807 98.67% Identical
5523 100.000000 94.672651 98.67% Identical
5524 100.000000 90.685761 98.67% Identical
5525 100.000000 93.333322 98.67% Identical
5526 100.000000 91.991458 98.67% Identical
5527 100.000000 95.990728 98.67% Identical
5528 100.000000 92.015483 98.67% Identical
5529 100.000000 90.659258 98.67% Identical
5530 100.000000 85.326787 98.67% Identical
5531 100.000000 89.334476 98.67% Identical
5532 100.000000 90.662927 98.67% Identical
5533 100.000000 87.999238 98.67% Identical
5534 100.000000 94.671447 98.67% Identical
5535 100.000000 89.335110 98.67% Identical
5536 100.000000 92.020610 98.67% Identical
5537 100.000000 94.664755 98.67% Identical
5538 100.000000 90.687168 98.67% Identical
5539 100.000000 91.974953 98.67% Identical
5540 100.000000 86.659273 98.67% Identical
5541 100.000000 93.343999 98.67% Identical
5542 100.000000 98.670790 98.67% Identical
5543 100.000000 96.013744 98.67% Identical
5544 100.000000 87.987803 98.67% Identical
5545 100.000000 98.658078 98.67% Identical
5546 100.000000 93.319228 98.67% Identical
5547 100.000000 87.984912 98.67% Identical
5548 100.000000 89.311751 98.67% Identical
5549 100.000000 93.335206 98.67% Identical
5550 100.000000 90.658944 98.67% Identical
5551 100.000000 89.349141 98.67% Identical
5552 100.000000 90.676457 98.67% Identical
5553 100.000000 94.658742 98.67% Identical
5554 100.000000 98.672382 98.67% Identical
5555 100.000000 89.348280 98.67% Identical
5556 100.000000 90.667874 98.67% Identical
5557 100.000000 97.332274 98.67% Identical
5558 100.000000 94.661824 98.67% Identical
5559 100.000000 87.995763 98.67% Identical
5560 100.000000 89.329134 98.67% Identical
5561 100.000000 95.982443 98.67% Identical
5562 100.000000 93.318256 98.67% Identical
5563 100.000000 93.336164 98.67% Identical
5564 100.000000 92.001078 98.67% Identical
5565 100.000000 90.661608 98.67% Identical
5566 100.000000 86.662597 98.67% Identical
5567 100.000000 98.672998 98.67% Identical
5568 100.000000 91.984671 98.67% Identical
5569 100.000000 93.335401 98.67% Identical
5570 100.000000 97.337776 98.67% Identical
5571 100.000000 90.680758 98.67% Identical
5572 100.000000 94.679415 98.67% Identical
5573 100.000000 94.661901 98.67% Identical
5574 100.000000 92.009869 98.67% Identical
5575 100.000000 93.343111 98.67% Identical
5576 100.000000 92.000225 98.67% Identical
5577 100.000000 94.673651 98.67% Identical
5578 100.000000 93.333941 98.67% Identical
5579 100.000000 91.999228 98.67% Identical
5580 100.000000 90.445878 98.67% Identical
5581 100.000000 95.998142 98.67% Identical
5582 100.000000 90.668551 98.67% Identical
5583 100.000000 94.658978 98.67% Identical
5584 100.000000 91.986643 98.67% Identical
5585 100.000000 94.654811 98.67% Identical
5586 100.000000 92.012596 98.67% Identical
5587 100.000000 92.002503 98.67% Identical
5588 100.000000 84.027663 98.67% Identical
5589 100.000000 93.340267 98.67% Identical
5590 100.000000 86.663070 98.67% Identical
5591 100.000000 89.346415 98.67% Identical
5592 100.000000 96.012364 98.67% Identical
5593 100.000000 97.331070 98.67% Identical
5594 100.000000 97.330754 98.67% Identical
5595 100.000000 90.663894 98.67% Identical
5596 100.000000 94.663740 98.67% Identical
5597 100.000000 93.340902 98.67% Identical
5598 100.000000 94.651331 98.67% Identical
5599 100.000000 90.675266 98.67% Identical
5600 100.000000 86.673836 98.67% Identical
5601 100.000000 86.690441 98.67% Identical
5602 100.000000 90.666406 98.67% Identical
5603 100.000000 94.669074 98.67% Identical
5604 100.000000 90.684123 98.67% Identical
5605 100.000000 96.005654 98.67% Identical
5606 100.000000 92.006122 98.67% Identical
5607 100.000000 89.333199 98.67% Identical
5608 100.000000 96.000591 98.67% Identical
5609 100.000000 84.003376 98.67% Identical
5610 100.000000 86.668922 98.67% Identical
5611 100.000000 84.012292 98.67% Identical
5612 100.000000 89.336654 98.67% Identical
5613 100.000000 93.315785 98.67% Identical
5614 100.000000 90.674886 98.67% Identical
5615 100.000000 94.683218 98.67% Identical
5616 100.000000 97.341966 98.67% Identical
5617 100.000000 92.010175 98.67% Identical
5618 100.000000 88.017404 98.67% Identical
5619 100.000000 90.670010 98.67% Identical
5620 100.000000 81.335088 98.67% Identical
5621 100.000000 89.324417 98.67% Identical
5622 100.000000 86.663868 98.67% Identical
5623 100.000000 91.994549 98.67% Identical
5624 100.000000 90.669837 98.67% Identical
5625 100.000000 96.006920 98.67% Identical
5626 100.000000 91.994170 98.67% Identical
5627 100.000000 91.998128 98.67% Identical
5628 100.000000 88.028727 98.67% Identical
5629 100.000000 89.331076 98.67% Identical
5630 100.000000 90.660522 98.67% Identical
5631 100.000000 98.669283 98.67% Identical
5632 100.000000 93.326299 98.67% Identical
5633 100.000000 92.016568 98.67% Identical
5634 100.000000 92.007888 98.67% Identical
5635 100.000000 89.341232 98.67% Identical
5636 100.000000 93.353039 98.67% Identical
5637 100.000000 91.999285 98.67% Identical
5638 100.000000 97.332594 98.67% Identical
5639 100.000000 89.349032 98.67% Identical
5640 100.000000 85.342326 98.67% Identical
5641 100.000000 93.120260 98.67% Identical
5642 100.000000 92.003659 98.67% Identical
5643 100.000000 89.340613 98.67% Identical
5644 100.000000 89.330357 98.67% Identical
5645 100.000000 90.676476 98.67% Identical
5646 100.000000 92.002128 98.67% Identical
5647 100.000000 92.007739 98.67% Identical
5648 100.000000 90.672738 98.67% Identical
5649 100.000000 92.007834 98.67% Identical
5650 100.000000 97.326971 98.67% Identical
5651 100.000000 83.992260 98.67% Identical
5652 100.000000 89.333028 98.67% Identical
5653 100.000000 93.329742 98.67% Identical
5654 100.000000 96.019551 98.67% Identical
5655 100.000000 84.007068 98.67% Identical
5656 100.000000 91.998032 98.67% Identical
5657 100.000000 89.330053 98.67% Identical
5658 100.000000 91.999604 98.67% Identical
5659 100.000000 88.001714 98.67% Identical
5660 100.000000 90.674277 98.67% Identical
5661 100.000000 87.999229 98.67% Identical
5662 100.000000 93.334192 98.67% Identical
5663 100.000000 85.326203 98.67% Identical
5664 100.000000 89.349444 98.67% Identical
5665 100.000000 94.666959 98.67% Identical
5666 100.000000 85.340066 98.67% Identical
5667 100.000000 87.995460 98.67% Identical
5668 100.000000 90.678665 98.67% Identical
5669 100.000000 92.006889 98.67% Identical
5670 100.000000 83.992318 98.67% Identical
5671 100.000000 86.665008 98.67% Identical
5672 100.000000 95.999325 98.67% Identical
5673 100.000000 88.015597 98.67% Identical
5674 100.000000 92.005737 98.67% Identical
5675 100.000000 97.339359 98.67% Identical
5676 100.000000 96.008256 98.67% Identical
5677 100.000000 89.340613 98.67% Identical
5678 100.000000 90.662421 98.67% Identical
5679 100.000000 89.320353 98.67% Identical
5680 100.000000 81.307141 98.67% Identical
5681 100.000000 88.009462 98.67% Identical
5682 100.000000 92.007595 98.67% Identical
5683 100.000000 94.672874 98.67% Identical
5684 100.000000 87.997581 98.67% Identical
5685 100.000000 90.674246 98.67% Identical
5686 100.000000 93.335409 98.67% Identical
5687 100.000000 97.324683 98.67% Identical
5688 100.000000 94.659053 98.67% Identical
5689 100.000000 92.012395 98.67% Identical
5690 100.000000 96.008251 98.67% Identical
5691 100.000000 91.998086 98.67% Identical
5692 100.000000 87.993811 98.67% Identical
5693 100.000000 93.346651 98.67% Identical
5694 100.000000 92.016197 98.67% Identical
5695 100.000000 87.975774 98.67% Identical
5696 100.000000 86.695028 98.67% Identical
5697 100.000000 93.332223 98.67% Identical
5698 100.000000 90.663196 98.67% Identical
5699 100.000000 97.326276 98.67% Identical
5700 100.000000 93.322430 98.67% Identical
5701 100.000000 96.012744 98.67% Identical
5702 100.000000 89.338307 98.67% Identical
5703 100.000000 86.677133 98.67% Identical
5704 100.000000 93.322117 98.67% Identical
5705 100.000000 93.323322 98.67% Identical
5706 100.000000 93.346582 98.67% Identical
5707 100.000000 96.012669 98.67% Identical
5708 100.000000 93.341298 98.67% Identical
5709 100.000000 93.340394 98.67% Identical
5710 100.000000 94.671328 98.67% Identical
5711 100.000000 96.011175 98.67% Identical
5712 100.000000 88.005854 98.67% Identical
5713 100.000000 89.356664 98.67% Identical
5714 100.000000 87.975232 98.67% Identical
5715 100.000000 94.669044 98.67% Identical
5716 100.000000 87.992922 98.67% Identical
5717 100.000000 90.662547 98.67% Identical
5718 100.000000 92.004350 98.67% Identical
5719 100.000000 90.677902 98.67% Identical
5720 100.000000 93.333554 98.67% Identical
5721 100.000000 91.994798 98.67% Identical
5722 100.000000 90.649839 98.67% Identical
5723 100.000000 89.330784 98.67% Identical
5724 100.000000 89.355164 98.67% Identical
5725 100.000000 92.015229 98.67% Identical
5726 100.000000 91.984598 98.67% Identical
5727 100.000000 93.340174 98.67% Identical
5728 100.000000 93.341611 98.67% Identical
5729 100.000000 82.663111 98.67% Identical
5730 100.000000 88.006901 98.67% Identical
5731 100.000000 85.330771 98.67% Identical
5732 100.000000 90.693956 98.67% Identical
5733 100.000000 93.349014 98.67% Identical
5734 100.000000 90.657353 98.67% Identical
5735 100.000000 91.984358 98.67% Identical
5736 100.000000 87.989490 98.67% Identical
5737 100.000000 89.331675 98.67% Identical
5738 100.000000 89.345420 98.67% Identical
5739 100.000000 91.994303 98.67% Identical
5740 100.000000 90.680888 98.67% Identical
5741 100.000000 92.010877 98.67% Identical
5742 100.000000 92.010813 98.67% Identical
5743 100.000000 94.681623 98.67% Identical
5744 100.000000 92.008284 98.67% Identical
5745 100.000000 97.330383 98.67% Identical
5746 100.000000 92.014603 98.67% Identical
5747 100.000000 86.668782 98.67% Identical
5748 100.000000 93.332870 98.67% Identical
5749 100.000000 90.674498 98.67% Identical
5750 100.000000 92.011120 98.67% Identical
5751 100.000000 88.003411 98.67% Identical
5752 100.000000 82.682135 98.67% Identical
5753 100.000000 96.017868 98.67% Identical
5754 100.000000 98.665989 98.67% Identical
5755 100.000000 93.341665 98.67% Identical
5756 100.000000 93.319588 98.67% Identical
5757 100.000000 94.669432 98.67% Identical
5758 100.000000 89.348323 98.67% Identical
5759 100.000000 97.340454 98.67% Identical
5760 100.000000 90.687319 98.67% Identical
5761 100.000000 94.670817 98.67% Identical
5762 100.000000 84.005553 98.67% Identical
5763 100.000000 90.664630 98.67% Identical
5764 100.000000 92.013596 98.67% Identical
5765 100.000000 91.993598 98.67% Identical
5766 100.000000 94.675632 98.67% Identical
5767 100.000000 91.987782 98.67% Identical
5768 100.000000 89.317711 98.67% Identical
5769 100.000000 88.002258 98.67% Identical
5770 100.000000 93.338116 98.67% Identical
5771 100.000000 93.338624 98.67% Identical
5772 100.000000 91.995248 98.67% Identical
5773 100.000000 90.683933 98.67% Identical
5774 100.000000 90.666658 98.67% Identical
5775 100.000000 90.673386 98.67% Identical
5776 100.000000 90.667486 98.67% Identical
5777 100.000000 94.678649 98.67% Identical
5778 100.000000 89.360302 98.67% Identical
5779 100.000000 93.342253 98.67% Identical
5780 100.000000 94.641846 98.67% Identical
5781 100.000000 90.672465 98.67% Identical
5782 100.000000 96.001850 98.67% Identical
5783 100.000000 89.326873 98.67% Identical
5784 100.000000 97.356920 98.67% Identical
5785 100.000000 90.688580 98.67% Identical
5786 100.000000 95.997033 98.67% Identical
5787 100.000000 86.664833 98.67% Identical
5788 100.000000 88.012857 98.67% Identical
5789 100.000000 93.329773 98.67% Identical
5790 100.000000 90.678719 98.67% Identical
5791 100.000000 90.686009 98.67% Identical
5792 100.000000 89.339225 98.67% Identical
5793 100.000000 90.674413 98.67% Identical
5794 100.000000 94.670500 98.67% Identical
5795 100.000000 88.006849 98.67% Identical
5796 100.000000 84.005730 98.67% Identical
5797 100.000000 93.335916 98.67% Identical
5798 100.000000 84.001439 98.67% Identical
5799 100.000000 89.334783 98.67% Identical
5800 100.000000 90.675587 98.67% Identical
5801 100.000000 88.025427 98.67% Identical
5802 100.000000 89.334605 98.67% Identical
5803 100.000000 88.019168 98.67% Identical
5804 100.000000 90.684996 98.67% Identical
5805 100.000000 91.992279 98.67% Identical
5806 100.000000 90.664208 98.67% Identical
5807 100.000000 94.672705 98.67% Identical
5808 100.000000 94.650316 98.67% Identical
5809 100.000000 93.343305 98.67% Identical
5810 100.000000 90.657662 98.67% Identical
5811 100.000000 90.679007 98.67% Identical
5812 100.000000 93.348818 98.67% Identical
5813 100.000000 97.329347 98.67% Identical
5814 100.000000 86.672557 98.67% Identical
5815 100.000000 89.322850 98.67% Identical
5816 100.000000 85.352411 98.67% Identical
5817 100.000000 89.331483 98.67% Identical
5818 100.000000 97.331078 98.67% Identical
5819 100.000000 90.666465 98.67% Identical
5820 100.000000 89.305512 98.67% Identical
5821 100.000000 94.681007 98.67% Identical
5822 100.000000 90.669485 98.67% Identical
5823 100.000000 88.011023 98.67% Identical
5824 100.000000 94.659626 98.67% Identical
5825 100.000000 85.351054 98.67% Identical
5826 100.000000 89.318605 98.67% Identical
5827 100.000000 90.665341 98.67% Identical
5828 100.000000 90.678727 98.67% Identical
5829 100.000000 90.681208 98.67% Identical
5830 100.000000 90.680021 98.67% Identical
5831 100.000000 97.341645 98.67% Identical
5832 100.000000 90.677224 98.67% Identical
5833 100.000000 93.326799 98.67% Identical
5834 100.000000 86.646512 98.67% Identical
5835 100.000000 89.339597 98.67% Identical
5836 100.000000 87.997283 98.67% Identical
5837 100.000000 95.993006 98.67% Identical
5838 100.000000 93.333626 98.67% Identical
5839 100.000000 86.687753 98.67% Identical
5840 100.000000 88.015892 98.67% Identical
5841 100.000000 88.003995 98.67% Identical
5842 100.000000 93.337046 98.67% Identical
5843 100.000000 95.998691 98.67% Identical
5844 100.000000 88.011608 98.67% Identical
5845 100.000000 93.355351 98.67% Identical
5846 100.000000 86.656041 98.67% Identical
5847 100.000000 88.005870 98.67% Identical
5848 100.000000 89.329232 98.67% Identical
5849 100.000000 88.014312 98.67% Identical
5850 100.000000 97.330440 98.67% Identical
5851 100.000000 85.328789 98.67% Identical
5852 100.000000 93.335204 98.67% Identical
5853 100.000000 86.685017 98.67% Identical
5854 100.000000 91.998586 98.67% Identical
5855 100.000000 94.669231 98.67% Identical
5856 100.000000 94.655829 98.67% Identical
5857 100.000000 90.650328 98.67% Identical
5858 100.000000 91.999239 98.67% Identical
5859 100.000000 89.351670 98.67% Identical
5860 100.000000 85.310967 98.67% Identical
5861 100.000000 93.322506 98.67% Identical
5862 100.000000 91.996879 98.67% Identical
5863 100.000000 93.352869 98.67% Identical
5864 100.000000 89.333153 98.67% Identical
5865 100.000000 84.013661 98.67% Identical
5866 100.000000 90.673914 98.67% Identical
5867 100.000000 94.650320 98.67% Identical
5868 100.000000 89.351671 98.67% Identical
5869 100.000000 98.673390 98.67% Identical
5870 100.000000 89.351998 98.67% Identical
5871 100.000000 92.020608 98.67% Identical
5872 100.000000 95.995161 98.67% Identical
5873 100.000000 96.006377 98.67% Identical
5874 100.000000 94.668222 98.67% Identical
5875 100.000000 89.328221 98.67% Identical
5876 100.000000 90.668870 98.67% Identical
5877 100.000000 91.996048 98.67% Identical
5878 100.000000 90.674132 98.67% Identical
5879 100.000000 97.336459 98.67% Identical
5880 100.000000 92.010993 98.67% Identical
5881 100.000000 88.007922 98.67% Identical
5882 100.000000 88.017929 98.67% Identical
5883 100.000000 96.001163 98.67% Identical
5884 100.000000 89.341954 98.67% Identical
5885 100.000000 94.666392 98.67% Identical
5886 100.000000 91.993670 98.67% Identical
5887 100.000000 89.347709 98.67% Identical
5888 100.000000 90.664633 98.67% Identical
5889 100.000000 82.687379 98.67% Identical
5890 100.000000 94.675318 98.67% Identical
5891 100.000000 90.679391 98.67% Identical
5892 100.000000 93.330973 98.67% Identical
5893 100.000000 91.986646 98.67% Identical
5894 100.000000 94.679739 98.67% Identical
5895 100.000000 84.009490 98.67% Identical
5896 100.000000 97.342407 98.67% Identical
5897 100.000000 89.345792 98.67% Identical
5898 100.000000 96.002178 98.67% Identical
5899 100.000000 85.333613 98.67% Identical
5900 100.000000 94.662148 98.67% Identical
5901 100.000000 98.661869 98.67% Identical
5902 100.000000 99.998111 98.67% Identical
5903 100.000000 92.006379 98.67% Identical
5904 100.000000 86.669536 98.67% Identical
5905 100.000000 89.344801 98.67% Identical
5906 100.000000 87.996709 98.67% Identical
5907 100.000000 91.986892 98.67% Identical
5908 100.000000 91.999361 98.67% Identical
5909 100.000000 89.344487 98.67% Identical
5910 100.000000 96.008560 98.67% Identical
5911 100.000000 91.999675 98.67% Identical
5912 100.000000 94.663740 98.67% Identical
5913 100.000000 93.362207 98.67% Identical
5914 100.000000 97.330754 98.67% Identical
5915 100.000000 89.332980 98.67% Identical
5916 100.000000 90.679056 98.67% Identical
5917 100.000000 91.987288 98.67% Identical
5918 100.000000 92.023891 98.67% Identical
5919 100.000000 90.665472 98.67% Identical
5920 100.000000 94.684229 98.67% Identical
5921 100.000000 84.009149 98.67% Identical
5922 100.000000 89.349421 98.67% Identical
5923 100.000000 93.338008 98.67% Identical
5924 100.000000 94.661578 98.67% Identical
5925 100.000000 90.686680 98.67% Identical
5926 100.000000 93.324635 98.67% Identical
5927 100.000000 89.332653 98.67% Identical
5928 100.000000 83.995114 98.67% Identical
5929 100.000000 91.993375 98.67% Identical
5930 100.000000 90.674878 98.67% Identical
5931 100.000000 94.678785 98.67% Identical
5932 100.000000 96.004451 98.67% Identical
5933 100.000000 92.006783 98.67% Identical
5934 100.000000 88.020607 98.67% Identical
5935 100.000000 94.675307 98.67% Identical
5936 100.000000 93.343183 98.67% Identical
5937 100.000000 94.663158 98.67% Identical
5938 100.000000 98.658059 98.67% Identical
5939 100.000000 86.664885 98.67% Identical
5940 100.000000 97.326963 98.67% Identical
5941 100.000000 94.684086 98.67% Identical
5942 100.000000 89.346601 98.67% Identical
5943 100.000000 97.343573 98.67% Identical
5944 100.000000 93.344127 98.67% Identical
5945 100.000000 90.656929 98.67% Identical
5946 100.000000 93.346096 98.67% Identical
5947 100.000000 91.992904 98.67% Identical
5948 100.000000 98.673322 98.67% Identical
5949 100.000000 90.666486 98.67% Identical
5950 100.000000 94.671517 98.67% Identical
5951 100.000000 87.995646 98.67% Identical
5952 100.000000 90.673960 98.67% Identical
5953 100.000000 90.657045 98.67% Identical
5954 100.000000 89.346864 98.67% Identical
5955 100.000000 85.321143 98.67% Identical
5956 100.000000 83.982635 98.67% Identical
5957 100.000000 90.681974 98.67% Identical
5958 100.000000 86.655457 98.67% Identical
5959 100.000000 88.014319 98.67% Identical
5960 100.000000 89.328668 98.67% Identical
5961 100.000000 96.015582 98.67% Identical
5962 100.000000 91.991254 98.67% Identical
5963 100.000000 96.012983 98.67% Identical
5964 100.000000 86.664408 98.67% Identical
5965 100.000000 88.004521 98.67% Identical
5966 100.000000 92.000298 98.67% Identical
5967 100.000000 85.308705 98.67% Identical
5968 100.000000 88.016922 98.67% Identical
5969 100.000000 89.343374 98.67% Identical
5970 100.000000 88.004630 98.67% Identical
5971 100.000000 93.347863 98.67% Identical
5972 100.000000 89.345497 98.67% Identical
5973 100.000000 92.015611 98.67% Identical
5974 100.000000 81.345205 98.67% Identical
5975 100.000000 87.997286 98.67% Identical
5976 100.000000 88.004930 98.67% Identical
5977 100.000000 88.000127 98.67% Identical
5978 100.000000 90.656031 98.67% Identical
5979 100.000000 90.658633 98.67% Identical
5980 100.000000 92.004597 98.67% Identical
5981 100.000000 88.000746 98.67% Identical
5982 100.000000 92.012697 98.67% Identical
5983 100.000000 94.679661 98.67% Identical
5984 100.000000 92.017908 98.67% Identical
5985 100.000000 93.348820 98.67% Identical
5986 100.000000 84.009454 98.67% Identical
5987 100.000000 97.326649 98.67% Identical
5988 100.000000 94.675313 98.67% Identical
5989 100.000000 86.668273 98.67% Identical
5990 100.000000 93.349825 98.67% Identical
5991 100.000000 94.671131 98.67% Identical
5992 100.000000 86.646520 98.67% Identical
5993 100.000000 94.651331 98.67% Identical
5994 100.000000 93.333316 98.67% Identical
5995 100.000000 97.330383 98.67% Identical
5996 100.000000 89.327124 98.67% Identical
5997 100.000000 90.668410 98.67% Identical
5998 100.000000 85.308373 98.67% Identical
5999 100.000000 87.998218 98.67% Identical
6000 100.000000 88.020380 98.67% Identical
6001 100.000000 91.783840 98.67% Identical
6002 100.000000 88.013538 98.67% Identical
6003 100.000000 92.004483 98.67% Identical
6004 100.000000 87.968005 98.67% Identical
6005 100.000000 90.684490 98.67% Identical
6006 100.000000 93.353129 98.67% Identical
6007 100.000000 94.660631 98.67% Identical
6008 100.000000 85.339999 98.67% Identical
6009 100.000000 93.338127 98.67% Identical
6010 100.000000 90.666665 98.67% Identical
6011 100.000000 93.341528 98.67% Identical
6012 100.000000 93.343999 98.67% Identical
6013 100.000000 97.329483 98.67% Identical
6014 100.000000 94.673673 98.67% Identical
6015 100.000000 92.014907 98.67% Identical
6016 100.000000 89.327019 98.67% Identical
6017 100.000000 86.663874 98.67% Identical
6018 100.000000 93.328000 98.67% Identical
6019 100.000000 90.659630 98.67% Identical
6020 100.000000 89.338637 98.67% Identical
6021 100.000000 85.348821 98.67% Identical
6022 100.000000 87.740847 98.67% Identical
6023 100.000000 94.661493 98.67% Identical
6024 100.000000 83.975340 98.67% Identical
6025 100.000000 93.332305 98.67% Identical
6026 100.000000 93.323704 98.67% Identical
6027 100.000000 91.975441 98.67% Identical
6028 100.000000 90.673186 98.67% Identical
6029 100.000000 89.357382 98.67% Identical
6030 100.000000 93.341356 98.67% Identical
6031 100.000000 96.002173 98.67% Identical
6032 100.000000 93.335834 98.67% Identical
6033 100.000000 90.681330 98.67% Identical
6034 100.000000 87.986912 98.67% Identical
6035 100.000000 90.661544 98.67% Identical
6036 100.000000 86.666186 98.67% Identical
6037 100.000000 93.316109 98.67% Identical
6038 100.000000 90.658628 98.67% Identical
6039 100.000000 90.659074 98.67% Identical
6040 100.000000 94.659998 98.67% Identical
6041 100.000000 91.982715 98.67% Identical
6042 100.000000 92.004697 98.67% Identical
6043 100.000000 97.329495 98.67% Identical
6044 100.000000 89.330356 98.67% Identical
6045 100.000000 96.006550 98.67% Identical
6046 100.000000 95.997127 98.67% Identical
6047 100.000000 94.666389 98.67% Identical
6048 100.000000 94.670824 98.67% Identical
6049 100.000000 88.016844 98.67% Identical
6050 100.000000 89.353698 98.67% Identical
6051 100.000000 94.654807 98.67% Identical
6052 100.000000 89.337717 98.67% Identical
6053 100.000000 85.323487 98.67% Identical
6054 100.000000 95.990723 98.67% Identical
6055 100.000000 95.995609 98.67% Identical
6056 100.000000 98.658399 98.67% Identical
6057 100.000000 97.340954 98.67% Identical
6058 100.000000 92.003152 98.67% Identical
6059 100.000000 89.348362 98.67% Identical
6060 100.000000 93.352427 98.67% Identical
6061 100.000000 93.337807 98.67% Identical
6062 100.000000 96.003767 98.67% Identical
6063 100.000000 90.666972 98.67% Identical
6064 100.000000 84.013958 98.67% Identical
6065 100.000000 88.008740 98.67% Identical
6066 100.000000 90.692051 98.67% Identical
6067 100.000000 90.670127 98.67% Identical
6068 100.000000 93.338990 98.67% Identical
6069 100.000000 90.666468 98.67% Identical
6070 100.000000 96.013065 98.67% Identical
6071 100.000000 89.346527 98.67% Identical
6072 100.000000 88.004914 98.67% Identical
6073 100.000000 83.998264 98.67% Identical
6074 100.000000 96.015657 98.67% Identical
6075 100.000000 92.012327 98.67% Identical
6076 100.000000 89.340122 98.67% Identical
6077 100.000000 98.672307 98.67% Identical
6078 100.000000 94.661200 98.67% Identical
6079 100.000000 87.997291 98.67% Identical
6080 100.000000 85.330657 98.67% Identical
6081 100.000000 87.977680 98.67% Identical
6082 100.000000 89.333383 98.67% Identical
6083 100.000000 88.012506 98.67% Identical
6084 100.000000 91.990066 98.67% Identical
6085 100.000000 88.012910 98.67% Identical
6086 100.000000 93.347847 98.67% Identical
6087 100.000000 84.026271 98.67% Identical
6088 100.000000 90.680172 98.67% Identical
6089 100.000000 85.344176 98.67% Identical
6090 100.000000 94.682339 98.67% Identical
6091 100.000000 89.327534 98.67% Identical
6092 100.000000 95.997373 98.67% Identical
6093 100.000000 94.670105 98.67% Identical
6094 100.000000 88.006808 98.67% Identical
6095 100.000000 86.681520 98.67% Identical
6096 100.000000 94.667024 98.67% Identical
6097 100.000000 85.348832 98.67% Identical
6098 100.000000 96.006813 98.67% Identical
6099 100.000000 95.984970 98.67% Identical
6100 100.000000 88.008287 98.67% Identical
6101 100.000000 93.349835 98.67% Identical
6102 100.000000 93.342792 98.67% Identical
6103 100.000000 89.329687 98.67% Identical
6104 100.000000 90.676526 98.67% Identical
6105 100.000000 92.007512 98.67% Identical
6106 100.000000 97.336337 98.67% Identical
6107 100.000000 93.329197 98.67% Identical
6108 100.000000 89.337966 98.67% Identical
6109 100.000000 86.689006 98.67% Identical
6110 100.000000 90.691197 98.67% Identical
6111 100.000000 89.324388 98.67% Identical
6112 100.000000 95.993104 98.67% Identical
6113 100.000000 92.005811 98.67% Identical
6114 100.000000 90.683566 98.67% Identical
6115 100.000000 97.327284 98.67% Identical
6116 100.000000 94.665004 98.67% Identical
6117 100.000000 90.651852 98.67% Identical
6118 100.000000 90.647250 98.67% Identical
6119 100.000000 94.675481 98.67% Identical
6120 100.000000 94.665698 98.67% Identical
6121 100.000000 96.000351 98.67% Identical
6122 100.000000 93.332985 98.67% Identical
6123 100.000000 93.329204 98.67% Identical
6124 100.000000 84.018670 98.67% Identical
6125 100.000000 89.330746 98.67% Identical
6126 100.000000 93.330410 98.67% Identical
6127 100.000000 92.009511 98.67% Identical
6128 100.000000 100.001905 98.67% Identical
6129 100.000000 92.004811 98.67% Identical
6130 100.000000 89.311711 98.67% Identical
6131 100.000000 97.331078 98.67% Identical
6132 100.000000 96.004535 98.67% Identical
6133 100.000000 94.661899 98.67% Identical
6134 100.000000 90.654143 98.67% Identical
6135 100.000000 93.355405 98.67% Identical
6136 100.000000 90.678445 98.67% Identical
6137 100.000000 88.014149 98.67% Identical
6138 100.000000 89.335866 98.67% Identical
6139 100.000000 92.006120 98.67% Identical
6140 100.000000 90.672656 98.67% Identical
6141 100.000000 87.999440 98.67% Identical
6142 100.000000 92.012323 98.67% Identical
6143 100.000000 91.996582 98.67% Identical
6144 100.000000 97.326649 98.67% Identical
6145 100.000000 93.327870 98.67% Identical
6146 100.000000 94.671328 98.67% Identical
6147 100.000000 95.997127 98.67% Identical
6148 100.000000 89.331394 98.67% Identical
6149 100.000000 89.342587 98.67% Identical
6150 100.000000 93.336598 98.67% Identical
6151 100.000000 86.681807 98.67% Identical
6152 100.000000 92.010386 98.67% Identical
6153 100.000000 97.338675 98.67% Identical
6154 100.000000 92.009805 98.67% Identical
6155 100.000000 89.318490 98.67% Identical
6156 100.000000 95.999276 98.67% Identical
